path	owner	status	evidence
backend/tests/test_ai_sensitivity_final_hardening.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_ai_sensitivity_multisource_hardening.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_ai_sensitivity_review_hardening.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_ai_sensitivity_secret_patterns.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_ai_sensitivity_senior_hardening.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_ai_sensitivity_snapshot_binding.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_ai_smoke_console.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_ai_smoke_tests.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_ai_supervisor_public.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_ai_task_endpoint.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_ai_threads.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_alpha_gate_enforcement.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_architecture_enforcement_binding_scope.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_architecture_enforcement_codex_authority.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_architecture_enforcement_gate.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_architecture_enforcement_nested_alias_regression.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_bluerev_biomass_nutrients_harvest_v0.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_bluerev_buoyancy_optical_screening_v0.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_bluerev_geometry_hydraulics_v0_laminar.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_bluerev_geometry_hydraulics_v0.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_bluerev_process_topology_m1_runner.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_bluerev_process_topology_m1.py	C	READ	End-to-end 072/M1 scientific test battery: pins the value-free 26-variable contract and closed schema, exact output set and symmetric conservation relations, canonical byte-stable topology manifest plus raw SHA-256 binding, cross-field fail-closed geometry/source-ID validation, exact one-path reduction to 047 hydraulics, qualified laminar/Blasius correlation boundaries, deterministic repeated manifests, and rejection of false single-length/M0 equivalence when dark straight or non-illuminated bend geometry remains.
backend/tests/test_brainstorm_concurrency.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_brainstorm_generic_artifact.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_brainstorm_snapshot.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_brainstorm.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_cad_link_072.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_cad_link_boundaries.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_cad_link_topology_execute.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_cad_link_topology_preview.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_cad_link.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_canonical_write_path_127.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_cloud_delivery_bridge.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_codex_authority_path_policy.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_codex_dispatcher_byte_seal.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_codex_result_delivery_dispatch.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_codex_result_delivery_integration.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_coding_frontend_projection_routes.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_coding_repository_truth_118_review_regressions.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_coding_repository_truth_118.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_coding_runtime_truth_119.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_context_pack_preview.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_daily_continuation_privileged_boundary.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_daily_development_continuation.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_data_infrastructure.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_data_root_restore_adversarial.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_data_root_restore.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_data_root_snapshot_adversarial.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_data_root_snapshot.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_deepseek_adapter.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_dev_local_chat.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_dev_message_route_lazy_import.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_dev_message_route_smoke.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_development_calendar_time.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_development_done_authority.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_development_pipeline_review_markers_120.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_development_pipeline_state_120.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_development_schema.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_development_service.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_domain_foundation.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_error_contract_unification.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_event_bound_continuation_plan.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_event_driven_continuation.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_flow_grade_boundaries.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_flow_grade_cohort_bounds.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_flow_grade_cohort_distributions.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_flow_grade_cohort_note_privacy.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_flow_grade_cohort_unknown_buckets.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_flow_grade_cohort_withdrawal_invariance.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_flow_grade_cohorts.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_flow_grade_schema_registry.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_flow_grades.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_flowsheet_dependency_graph.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_flowsheet_shared_topology.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_flowsheet_stale_propagation.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_grade_cohort_endpoint_methods.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_grade_status_registry.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_health.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_jarvis_coding_actions_123_fail_closed.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_jarvis_coding_actions_123.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_jarvis_context.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_jarvis_project_knowledge_actions_review_regressions.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_jarvis_project_knowledge_actions_security.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_jarvis_project_knowledge_actions_sensitivity_authority.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_jarvis_project_knowledge_actions.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_literature_knowledge.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_ai_classification.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_ai_contracts.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_ai_eval.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_ai_intake.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_ai_probe_micro_contracts.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_ai_routing_eval.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_ai_runtime_lifecycle.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_ai_runtime_status.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_ai_runtime.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_worktree_actuator.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_worktree_ipc.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_local_worktree_recovery.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_memory_store.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_model_dossier.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_model_scenario_dof.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_openai_compat_adapter.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_parameter_context_lifecycle.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_parameter_lifecycle_review_fixes.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_parameter_lifecycle.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_pr_attention_integration_contract.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_process_kernel_075_block_domains.py	C	READ	Block-domain failure battery: Reservoir, Pipe, Fitting and Pump reject negative/non-finite/bool or cross-field-invalid geometry, loss, efficiency and gravity inputs with deterministic error codes; pass-through blocks must return equal but distinct immutable stream records.
backend/tests/test_process_kernel_075_contracts.py	C	READ	Process-kernel contract/invariant battery: pins semantic-unit registry and digest, exact same-basis conversions and fail-closed semantic/dimension mismatches, post-conversion domains, component/stream immutability and composition semantics, explicit flowsheet graph/port/driver/cycle/constant validation, pre-execution caller-scalar validation, and named-block ownership of 047 intermediates.
backend/tests/test_process_kernel_075_identity.py	C	READ	Exact 075↔canonical-047 identity oracle: runs the legacy bundled 047 script for turbulent and laminar cases and requires matching diagnostics, per-output units and float hex, canonical JSON bytes and SHA-256; separately proves supported equivalent physical units normalize to the same case/result within tight numerical tolerance.
backend/tests/test_process_kernel_075_material_preflight.py	C	READ	Material-requirement preflight proof: a downstream required stream field missing from an externally supplied MaterialStream fails with `stream_requirement_missing` before any upstream or downstream block `solve` executes.
backend/tests/test_process_kernel_075_profile_identity.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_process_kernel_075_registration.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_process_kernel_075_runner.py	C	READ	End-to-end exact-profile runner proof: registration is idempotent, binding preview resolves all nine DOF, repeated real jobs are stable with reduced deterministic environment and immutable bundle manifest, only result.json is registered; exhaustive profile-identity/package/contract/registry/constants/import-policy tampering is rejected before subprocess, and generic calc_v0 cannot import process_kernel.
backend/tests/test_process_kernel_075_stored_contract_identity.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_process_kernel_075.py	C	READ	Process-kernel integrity/compatibility test battery: proves independent parameterized Pipe instances and non-mutating stream outputs; pins the 048 rounded CO2:C screening constants; verifies the registered 047 bundle is a closed explicit file set; and fail-closed tests modified, missing, extra, symlinked, stale-manifest, top-level sibling/directory and modified-entrypoint cases with deterministic runner bundle error codes.
backend/tests/test_process_kernel_input_contract.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_project_knowledge_core_112_lifecycle.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_project_knowledge_core_112_semantic_regressions.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_project_knowledge_core_112_snapshot_integrity.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_project_knowledge_core_112.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_project_knowledge_correctness_135.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_project_search_owner_regressions.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_project_search_real_owners.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_project_search.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_provider_registry.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_provider_settings.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_python_runner_bluecad_l2.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_python_runner_calc_v0.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_python_runner.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_record_capture.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_repository_delivery_config_escape.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_repository_delivery.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_route_default_consistency.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_runner_bundled_boundary.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_runner_caller_liveness.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_runner_create_idempotency.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_runner_linked_parameter_contract_scope.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_runner_linked_parameters.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_runner_owner_failure_followup.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_runner_recovery_followup.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_runner_semantic_contract_v3.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_runner_semantic_linked_create.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_runner_stranded_recovery.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/tests/test_scaleway_adapter.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_scaleway_dispatch_evidence.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_scaleway_egress_reservation_authority.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_scaleway_normal_spine_budget.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_scaleway_registry_adapter_authority.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_scaleway_secrets.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_secure_credential_storage_082.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_sensitivity_golden_behavior.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_spa_static.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_spec_137_frozen_acceptance_completion.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_spec_137_structured_probe_transport.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_sqlite_legacy_upgrade.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_assembly.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_confirmed_length_resume.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_continuation_transaction.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_continuation.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_evidence_guards.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_evidence.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_execution_wiring.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_external_adapter_stop.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_external_continuation.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_external_failure_reason.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_external_prepacket.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_external_reserved_transaction.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_external_runtime_integration.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_external.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_final_record_capture.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_local_continuation.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_local_partial_terminal.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_local_runtime_integration.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_rejected_confirmation_access.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_review_round2.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_runtime.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_schema.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_segments.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_service.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_status.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_terminalization.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_token_flow_transaction.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/tests/test_worktree_writer_guard.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
CLAUDE.md	D	READ	Fresh master root/launcher source inspection.
configs/ai_egress_policy.json	A	READ	Fresh master contract/config inspection; A-owned deterministic input boundary.
configs/ai_providers.yaml	A	READ	Fresh master contract/config inspection; A-owned deterministic input boundary.
configs/architecture_enforcement.json	A	READ	Fresh master contract/config inspection; A-owned deterministic input boundary.
configs/bluecad_tools.yaml	C	READ	Checked-in BLUECAD tool-registry authority: registry v0.1 pins build123d 0.11.1, Gmsh 4.13.1 and CalculiX 2.22 with license boundaries and declared capabilities; all entries are disabled by default, while external Gmsh/CalculiX deliberately have null entrypoint/hash/provenance so native solver execution cannot be implied from repository configuration alone.
configs/local_model_candidates.example.json	A	READ	Fresh master contract/config inspection; A-owned deterministic input boundary.
docs/0D_PYTHON_RUNNER_DESIGN.md	C	READ	Fresh master document inspection; C-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_B2_FOUNDATION_REFACTOR_READINESS.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_C_AI_PROVIDER_ABSTRACTION_DESIGN.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D10A_GEMMA_COMPATIBLE_MICRO_CONTRACT_ARCHITECTURE.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D10B_MICRO_CONTRACT_PROBE_HARNESS.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D10B_R_OLLAMA_SCHEMA_COMPATIBILITY_AND_LIGHTWEIGHT_MODEL_FOLLOW_UP.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D10C_FLAT_SCHEMA_MICRO_CONTRACT_PROBE_HARNESS.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D3_PRAGMATIC_AI_POLICY_MODE.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D4_STRONG_PROVIDER_SMOKE_PATH.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D5_NARROW_SUPERVISOR_AI_ENDPOINT.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D6_THREE_TIER_AI_SUPERVISOR_ARCHITECTURE.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D6B_LOCAL_GATEKEEPER_AND_LOGICAL_GATE_ARCHITECTURE.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D6C_LOCAL_AI_FOUNDATION_GEMMA_CONTEXT_MEMORY_TOOLS.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D6D_ORGANIC_ARCHITECTURE_ALIGNMENT_AUDIT.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D7_LOCAL_GEMMA_EVALUATION_HARNESS_AND_GOLDEN_SET.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D8_LOCAL_GEMMA_RUNTIME_ADAPTER_DRY_RUN.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D9_GEMMA_12B_VS_31B_EVALUATION_AND_FAILURE_DIAGNOSIS.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_D9R_LOCAL_GEMMA_RUNTIME_AND_JSON_COMPLIANCE_FOLLOW_UP.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/0E_ORGANIC_SYSTEM_REVIEW.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/AGENT_EXECUTION_AND_AUTOMATION_PROTOCOL.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/ARCHITECTURE.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/assets/readme/ai-authority.svg	D	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
docs/assets/readme/architecture-overview.svg	D	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
docs/assets/readme/current-engineering-chain.svg	D	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
docs/assets/readme/engineering-backends.svg	D	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
docs/assets/readme/memory-control.svg	D	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
docs/assets/readme/photobioreactor-process-loop.svg	D	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
docs/AUDIT_FINDINGS.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/audits/100a-codebase-lean-audit-faddf39.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/audits/100c-final-capability-interaction-ownership-f50eb0a.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/audits/100c-final-product-direction-overlap-audit-f50eb0a.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/audits/AGENT_ARCHITECTURE_RESEARCH_AUDIT_2026-08-20.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/audits/AGENT_ARCHITECTURE_RESEARCH_AUDIT_CONTINUATION_2026-08-20.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/audits/CORE_SOFTWARE_ECOSYSTEM_AUDIT_2026-08-20.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/audits/CORE_SOFTWARE_ECOSYSTEM_AUDIT_CONTINUATION_2_2026-08-20.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/audits/CORE_SOFTWARE_ECOSYSTEM_AUDIT_CONTINUATION_2026-08-20.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
docs/audits/CORE_SOFTWARE_ECOSYSTEM_AUDIT_CONTINUATION_3_2026-08-20.md	D	READ	Fresh master document inspection; D-owned design/spec/governance evidence, non-runtime authority unless code confirms it.
